aX,aY,aZ,gX,gY,gZ
-0.136,-0.758,0.72,-106.873,120.056,-11.169
-0.498,-0.809,0.314,-59.082,140.076,-36.255
-0.753,-0.65,0.047,-12.512,134.277,-44.556
-0.837,-0.424,0.02,7.08,109.07,-42.542
-0.723,-0.266,0.17,2.991,74.463,-34.424
-0.482,-0.153,0.399,-2.991,36.682,-19.165
-0.207,-0.025,0.642,-8.301,1.404,-1.099
0.012,0.108,0.862,-17.212,-23.254,15.503
0.152,0.21,1.014,-28.076,-30.701,28.442
0.255,0.276,1.124,-37.598,-22.156,34.18
0.288,0.315,1.224,-45.349,-6.287,30.518
0.261,0.319,1.265,-50.049,12.024,19.47
0.213,0.307,1.266,-53.406,30.945,5.066
0.147,0.274,1.252,-56.458,46.753,-7.69
0.094,0.24,1.217,-58.899,58.411,-17.883
0.074,0.213,1.157,-59.998,63.721,-24.841
0.079,0.216,1.111,-62.317,60.791,-27.832
0.085,0.255,1.062,-65.002,49.438,-24.902
0.073,0.327,1.011,-65.674,33.081,-16.479
0.049,0.401,0.99,-67.81,18.799,-3.967
0.029,0.468,0.989,-72.571,9.827,9.094
0.014,0.5,1.001,-78.552,6.226,15.93
0.014,0.504,1.001,-80.627,8.301,12.329
0.032,0.491,0.996,-79.041,15.015,0.488
0.076,0.481,0.928,-74.341,22.522,-14.893
0.127,0.485,0.831,-67.627,25.574,-28.809
0.168,0.481,0.751,-60.852,23.315,-36.377
0.224,0.491,0.673,-55.908,18.982,-36.499
0.281,0.535,0.584,-51.88,12.085,-29.541
0.305,0.605,0.525,-47.241,3.784,-18.982
0.311,0.667,0.504,-43.213,-1.343,-9.644
0.333,0.726,0.523,-43.64,-0.122,-3.479
0.342,0.803,0.542,-46.57,5.92,0
0.302,0.845,0.538,-45.715,14.648,-0.549
0.275,0.858,0.507,-44.373,27.283,-7.385
0.261,0.832,0.461,-43.579,40.283,-17.761
0.255,0.789,0.405,-41.87,48.767,-26.611
0.266,0.747,0.348,-39.001,51.331,-31.311
0.302,0.737,0.28,-33.875,46.814,-30.884
0.339,0.747,0.23,-26.611,36.56,-25.879
0.368,0.777,0.229,-21.667,25.024,-16.846
0.409,0.847,0.255,-20.691,18.372,-5.432
0.419,0.921,0.272,-19.104,16.785,5.493
0.395,0.976,0.307,-17.273,20.813,11.169
0.383,1.018,0.315,-16.541,30.029,8.362
0.356,1.037,0.295,-12.512,39.368,0.793
0.311,1.008,0.275,-6.958,45.349,-8.545
0.305,0.98,0.251,-5.188,49.622,-16.602
0.31,0.962,0.216,-5.066,49.744,-19.714
0.313,0.941,0.196,-4.761,46.204,-18.433
0.335,0.941,0.196,-5.92,41.626,-15.808
0.345,0.916,0.201,-5.005,35.339,-13.428
0.359,0.903,0.223,-3.906,30.029,-12.146
0.382,0.928,0.251,-2.991,27.71,-10.742
0.392,0.968,0.245,1.221,27.405,-8.911
0.385,0.986,0.239,4.456,30.212,-10.498
0.388,0.993,0.249,3.784,36.316,-13.367
0.393,0.996,0.241,0.61,42.053,-16.663
0.404,0.998,0.222,-2.136,45.654,-19.531
0.416,0.987,0.195,-4.822,46.082,-21.301
0.417,0.969,0.161,-8.362,43.945,-21.423
0.427,0.926,0.134,-11.047,39.856,-19.348
0.438,0.87,0.117,-11.841,34.363,-13.428
0.442,0.828,0.121,-9.216,27.588,-2.686
0.458,0.832,0.135,-4.333,21.667,12.939
0.475,0.91,0.111,5.127,17.639,31.189
0.484,1.034,0.129,19.531,16.724,47.546
0.49,1.166,0.205,29.114,20.996,57.556
0.481,1.309,0.278,27.161,27.588,58.655
0.465,1.389,0.323,15.991,31.006,51.086
0.434,1.397,0.346,1.465,30.701,38.269
0.38,1.314,0.323,-13.855,29.236,25.452
0.325,1.186,0.328,-31.372,31.677,16.418
0.268,1.05,0.351,-46.753,36.011,12.451
0.212,0.919,0.335,-52.246,39.978,10.254
0.173,0.789,0.327,-51.27,41.321,7.324
0.155,0.657,0.318,-46.265,38.391,4.15
0.154,0.553,0.302,-36.682,32.166,2.258
0.161,0.526,0.287,-26.001,24.414,3.296
0.171,0.547,0.28,-15.198,16.418,5.371
0.182,0.607,0.277,-6.287,10.193,6.226
0.2,0.669,0.275,-0.061,6.348,4.395
0.221,0.716,0.275,2.991,4.456,0.732
0.237,0.747,0.27,3.906,3.601,-3.296
0.252,0.766,0.264,2.747,3.479,-7.202
0.268,0.773,0.272,0.305,2.869,-10.193
0.283,0.778,0.285,-1.953,1.16,-11.414
0.298,0.773,0.297,-2.625,-2.075,-10.864
0.318,0.764,0.302,-1.404,-5.31,-9.399
0.336,0.761,0.31,0.854,-8.667,-7.507
0.355,0.766,0.328,3.723,-10.681,-5.554
-0.761,-0.501,1.346,139.465,0.977,-38.94
-0.609,-0.467,1.388,147.644,-49.255,-19.287
-0.398,-0.389,1.458,146.912,-105.164,5.676
-0.199,-0.283,1.526,133.179,-146.545,27.466
0.013,-0.189,1.629,111.145,-160.339,39.673
0.148,-0.132,1.755,88.928,-149.597,38.879
0.258,-0.088,1.791,73.853,-121.033,26.611
0.359,-0.041,1.758,66.65,-87.219,9.766
0.458,0.041,1.735,66.711,-57.312,-6.592
0.543,0.169,1.692,67.505,-31.86,-19.409
0.592,0.292,1.578,61.279,-8.789,-25.879
0.57,0.345,1.456,42.297,12.085,-24.658
0.5,0.325,1.417,12.695,31.86,-15.686
0.376,0.274,1.413,-15.991,50.171,-4.15
0.258,0.236,1.364,-36.621,64.758,3.845
0.163,0.185,1.292,-52.368,71.655,7.507
0.09,0.115,1.268,-67.017,74.036,9.827
0.031,0.055,1.294,-78.552,78.003,12.634
-0.012,0.041,1.328,-85.999,84.595,13.916
-0.039,0.054,1.354,-90.21,88.928,9.827
-0.071,0.062,1.355,-91.187,88.867,2.014
-0.099,0.085,1.343,-91.675,86.731,-6.104
-0.121,0.117,1.333,-93.994,83.008,-13.611
-0.116,0.155,1.316,-97.168,77.698,-19.775
-0.08,0.216,1.3,-99.915,70.374,-22.888
-0.068,0.276,1.251,-103.455,61.951,-21.484
-0.068,0.303,1.172,-106.018,54.443,-17.7
-0.049,0.318,1.059,-106.995,48.706,-12.024
-0.014,0.332,0.941,-107.544,41.016,-7.08
0.028,0.347,0.852,-105.469,30.396,-3.845
0.059,0.386,0.796,-99.609,21.545,0.244
0.067,0.461,0.762,-91.125,18.982,4.456
0.051,0.549,0.739,-82.947,23.376,5.249
0.04,0.62,0.718,-76.111,32.471,-0.183
0.039,0.664,0.684,-69.763,42.358,-10.132
0.064,0.686,0.609,-63.538,48.401,-21.362
0.098,0.685,0.497,-56.091,46.082,-29.602
0.151,0.672,0.374,-51.147,37.598,-31.25
0.208,0.678,0.301,-49.805,26.001,-24.536
0.232,0.717,0.271,-49.377,16.296,-11.597
0.239,0.767,0.261,-47.058,12.512,1.16
0.242,0.814,0.273,-43.579,13,8.667
0.24,0.847,0.28,-40.344,15.869,9.583
0.218,0.866,0.292,-36.438,20.569,6.348
0.188,0.883,0.322,-32.41,27.954,1.648
0.147,0.894,0.335,-27.466,37.537,-3.601
0.131,0.917,0.326,-22.949,45.288,-9.399
0.137,0.915,0.314,-20.142,48.279,-16.113
0.166,0.901,0.278,-19.104,45.166,-20.874
0.213,0.891,0.238,-19.958,37.72,-20.996
0.269,0.888,0.207,-22.461,26.184,-16.846
0.32,0.885,0.183,-23.315,14.099,-9.033
0.349,0.888,0.185,-23.865,4.883,-0.549
0.369,0.871,0.211,-24.963,2.319,6.836
0.38,0.857,0.258,-25.696,6.775,10.864
0.371,0.844,0.307,-23.987,15.686,9.888
0.361,0.833,0.333,-17.944,26.672,4.7
0.342,0.826,0.347,-11.23,36.377,-2.625
0.332,0.826,0.328,-4.883,42.969,-9.827
0.311,0.831,0.289,1.709,45.349,-15.259
0.294,0.823,0.237,5.737,44.067,-18.738
0.287,0.787,0.219,6.348,40.833,-20.508
0.31,0.727,0.2,5.371,36.072,-20.02
0.338,0.703,0.193,5.249,28.137,-15.503
0.361,0.713,0.178,7.324,18.433,-9.277
0.379,0.74,0.177,12.695,9.277,-3.601
0.383,0.777,0.178,18.86,3.906,1.282
0.379,0.82,0.198,24.902,3.296,4.944
0.375,0.853,0.221,30.762,7.446,6.104
0.382,0.886,0.247,34.851,14.771,5.493
0.386,0.924,0.285,35.889,21.545,4.395
0.376,0.953,0.309,35.156,27.1,3.723
0.369,0.975,0.322,32.288,30.945,2.747
0.356,0.996,0.317,28.381,32.654,2.075
0.344,1.008,0.266,26.245,32.532,2.258
0.336,1.046,0.257,29.968,32.166,3.418
0.356,1.144,0.279,30.762,30.64,3.479
0.409,1.211,0.244,24.78,24.109,-1.16
0.457,1.179,0.197,15.381,9.583,-5.981
0.48,1.111,0.218,1.831,-5.615,-3.174
0.481,1.041,0.252,-11.719,-11.963,8.972
0.462,0.981,0.27,-18.555,-7.324,22.888
0.437,0.946,0.297,-18.494,4.578,29.236
0.405,0.915,0.321,-13.733,18.066,27.283
0.353,0.891,0.338,-7.263,29.785,20.02
0.299,0.87,0.35,-2.197,39.795,12.024
0.238,0.849,0.361,2.563,47.058,7.263
0.185,0.844,0.375,5.493,50.476,5.249
0.146,0.847,0.378,7.874,49.683,3.784
0.11,0.845,0.368,9.399,44.617,2.869
0.079,0.832,0.355,8.789,36.499,2.38
0.065,0.808,0.363,4.15,26.123,2.319
0.084,0.776,0.396,-2.747,13.611,3.601
0.108,0.744,0.441,-7.935,-0.244,6.592
0.146,0.72,0.478,-9.766,-12.573,10.925
0.184,0.722,0.509,-9.155,-22.156,14.587
0.231,0.715,0.523,-6.165,-27.1,15.32
0.268,0.733,0.539,-2.197,-27.344,12.756
0.301,0.754,0.544,0.61,-23.987,7.935
0.331,0.778,0.541,2.93,-17.578,1.587
0.343,0.803,0.532,4.883,-10.071,-3.967
0.348,0.816,0.52,5.432,-2.869,-7.935
0.352,0.82,0.508,5.371,2.38,-10.437
0.343,0.821,0.507,4.333,5.188,-11.108
0.342,0.823,0.51,2.869,5.615,-10.376
0.344,0.823,0.508,2.38,3.235,-8.789
0.342,0.83,0.514,1.282,-0.427,-6.409
0.346,0.832,0.524,-0.061,-3.784,-3.967
0.354,0.839,0.538,-2.136,-6.714,-2.075
0.359,0.847,0.547,-4.517,-8.24,-0.061
0.362,0.851,0.545,-5.92,-8.484,0.977
0.358,0.839,0.538,-6.653,-7.263,-0.061
0.352,0.83,0.525,-7.385,-4.456,-2.258
0.348,0.818,0.511,-7.69,-1.221,-4.211
0.34,0.797,0.494,-6.592,1.709,-5.92
0.326,0.78,0.473,-4.761,3.052,-7.996
0.319,0.771,0.456,-3.601,3.113,-9.46
0.305,0.751,0.45,-2.563,2.197,-9.644
0.303,0.751,0.432,-1.77,0.916,-8.606
-0.08,-0.959,2.033,67.993,-60.913,-36.865
-0.041,-0.89,2.133,100.952,-66.284,-41.504
0.004,-0.697,2.151,135.803,-84.412,-41.321
0.063,-0.464,2.116,155.945,-108.032,-33.142
0.197,-0.191,2.089,154.297,-124.512,-14.832
0.343,0.061,2.106,135.315,-134.277,10.132
0.496,0.3,2.091,106.812,-135.62,36.499
0.658,0.471,2.024,76.66,-127.869,56.519
0.784,0.543,1.944,46.631,-109.192,63.843
0.826,0.535,1.861,14.16,-76.416,58.35
0.76,0.423,1.785,-16.968,-32.227,44.128
0.63,0.272,1.723,-43.396,15.808,26.794
0.45,0.115,1.623,-61.523,61.89,11.292
0.222,-0.017,1.52,-68.665,97.9,-0.488
-0.01,-0.091,1.419,-67.871,122.375,-6.836
-0.179,-0.07,1.307,-62.012,132.507,-8.423
-0.277,-0.009,1.208,-56.763,125.732,-5.859
-0.313,0.047,1.139,-57.617,105.652,-0.061
-0.296,0.085,1.1,-64.514,77.087,10.681
-0.231,0.101,1.083,-74.036,45.715,25.391
-0.155,0.112,1.092,-83.801,18.494,41.992
-0.093,0.144,1.101,-92.896,0.793,56.641
-0.054,0.182,1.097,-96.497,-4.333,62.744
-0.023,0.229,1.066,-91.98,1.648,56.763
-0.013,0.281,1.024,-83.252,14.648,40.1
-0.005,0.342,0.964,-72.998,30.518,17.639
-0.007,0.398,0.877,-61.035,45.898,-3.235
-0.006,0.442,0.775,-50.232,58.533,-17.761
0.005,0.489,0.702,-44.373,63.538,-23.499
0.02,0.525,0.636,-42.053,58.594,-19.043
0.02,0.551,0.6,-41.992,47.302,-5.92
0.029,0.587,0.584,-45.41,35.828,10.864
0.04,0.635,0.577,-49.5,25.94,26.428
0.038,0.682,0.581,-51.636,20.203,36.072
0.034,0.728,0.577,-49.988,21.179,38.269
0.036,0.77,0.562,-46.204,27.283,33.203
0.034,0.791,0.544,-41.687,35.4,22.522
0.053,0.798,0.527,-36.926,42.664,9.277
0.085,0.784,0.489,-31.25,45.898,-1.831
0.125,0.78,0.452,-27.954,44.8,-7.385
0.167,0.786,0.425,-27.466,40.039,-6.897
0.212,0.802,0.388,-25.757,32.41,-0.916
0.227,0.831,0.37,-24.353,24.536,9.949
0.227,0.866,0.351,-26.001,19.897,22.461
0.225,0.894,0.36,-31.25,20.02,31.677
0.215,0.895,0.373,-36.316,22.827,34.485
0.197,0.886,0.377,-38.269,27.771,30.701
0.177,0.865,0.383,-37.72,34.912,22.705
0.163,0.838,0.376,-34.546,42.542,12.817
0.159,0.811,0.379,-28.992,47.607,3.54
0.16,0.801,0.361,-20.386,48.95,-2.563
0.151,0.816,0.339,-10.803,47.913,-3.906
0.138,0.846,0.344,-4.395,46.509,-2.991
0.125,0.87,0.373,-1.526,45.41,-1.465
0.141,0.902,0.384,-0.61,44.006,-0.244
0.145,0.937,0.385,-0.549,41.443,0.549
0.135,0.962,0.381,-2.258,38.147,0.122
0.135,0.975,0.377,-5.92,35.217,-2.502
0.141,0.968,0.377,-10.803,31.677,-6.592
0.149,0.948,0.372,-15.625,27.649,-11.353
0.165,0.92,0.351,-19.104,24.292,-15.625
0.182,0.878,0.347,-21.057,22.217,-19.043
0.212,0.844,0.342,-22.766,21.545,-20.813
0.235,0.819,0.335,-22.339,20.996,-20.813
0.252,0.79,0.345,-20.63,20.813,-20.447
0.284,0.78,0.369,-19.348,21.24,-20.203
0.307,0.79,0.366,-16.785,21.362,-18.25
0.31,0.816,0.356,-13.916,22.644,-15.381
0.323,0.848,0.36,-13.794,26.062,-13.489
0.332,0.883,0.36,-14.954,30.212,-12.634
0.323,0.917,0.347,-16.602,33.997,-12.207
0.3,0.932,0.332,-19.897,37.598,-13.611
0.282,0.915,0.329,-24.292,39.49,-16.418
0.267,0.878,0.33,-27.283,38.696,-18.066
0.258,0.856,0.339,-27.588,34.729,-17.09
0.25,0.841,0.343,-25.391,28.931,-13.672
0.252,0.859,0.345,-22.583,22.827,-8.789
0.245,0.878,0.337,-20.142,18.677,-3.54
0.237,0.892,0.344,-18.555,17.029,0.244
0.244,0.91,0.364,-18.677,16.602,1.587
0.25,0.92,0.364,-17.029,15.381,2.136
0.239,0.937,0.339,-13.245,13.733,2.441
0.236,0.99,0.293,-10.559,13.123,1.465
0.252,1.065,0.201,-4.517,10.559,-1.892
0.28,1.18,0.205,11.169,7.019,-5.249
0.301,1.282,0.219,23.437,3.845,-10.864
0.353,1.318,0.268,18.494,-3.357,-20.508
0.432,1.238,0.274,-0.488,-16.907,-26.428
0.466,1.123,0.293,-22.095,-34.241,-19.043
0.465,1.014,0.303,-37.109,-44.617,-0.183
0.462,0.953,0.325,-46.387,-43.091,18.127
0.449,0.903,0.381,-49.927,-33.936,27.1
0.436,0.86,0.404,-46.082,-22.095,25.879
0.411,0.831,0.398,-38.269,-9.888,17.639
0.378,0.806,0.388,-31.372,2.441,6.592
0.353,0.776,0.381,-25.879,14.832,-2.747
0.327,0.755,0.366,-20.264,24.78,-8.301
0.304,0.755,0.338,-15.808,30.09,-12.207
0.284,0.752,0.289,-13.245,29.236,-14.709
0.261,0.738,0.24,-13.367,24.536,-15.32
0.253,0.72,0.222,-16.296,18.311,-14.404
0.257,0.702,0.213,-19.714,10.62,-11.963
0.265,0.688,0.196,-20.813,2.136,-9.094
0.273,0.684,0.19,-20.508,-5.005,-7.202
0.288,0.672,0.201,-19.531,-9.949,-6.592
0.318,0.656,0.208,-15.503,-12.512,-6.714
0.337,0.645,0.208,-8.057,-12.695,-7.385
0.348,0.651,0.216,-0.61,-11.108,-7.935
0.362,0.68,0.22,5.859,-7.812,-8.484
0.367,0.724,0.237,10.986,-3.845,-8.85
0.362,0.76,0.266,15.076,0.183,-8.911
0.364,0.803,0.291,17.822,3.296,-8.667
0.363,0.843,0.308,18.86,4.211,-8.179
0.364,0.88,0.34,17.944,3.723,-7.019
0.374,0.908,0.363,15.076,1.343,-5.066
0.377,0.93,0.381,11.902,-2.319,-3.113
0.374,0.94,0.395,7.751,-5.371,-1.709
0.372,0.918,0.417,2.869,-6.653,-1.404
0.382,0.885,0.435,-0.854,-6.287,-1.526
-0.199,-1.245,1.734,90.759,-55.42,-28.503
0,-1.281,2.142,115.723,-58.167,-42.603
0.194,-1.137,2.573,141.479,-60.425,-61.096
0.349,-0.892,2.874,161.011,-62.317,-78.796
0.511,-0.607,2.978,166.321,-67.078,-89.111
0.711,-0.285,2.959,155.579,-81.97,-81.116
0.901,0.052,2.862,131.714,-103.882,-52.979
1.051,0.355,2.708,104.37,-120.117,-14.526
1.15,0.599,2.554,71.045,-116.943,19.409
1.191,0.724,2.418,33.325,-90.027,37.537
1.125,0.694,2.256,-2.441,-44.128,34.668
0.924,0.542,2.063,-33.203,10.376,14.343
0.672,0.296,1.813,-53.589,65.735,-9.338
0.397,0.065,1.573,-63.721,110.107,-23.56
0.142,-0.094,1.327,-67.444,130.981,-24.414
-0.026,-0.164,1.111,-66.956,126.831,-13.428
-0.12,-0.147,0.982,-66.772,105.652,4.822
-0.163,-0.07,0.92,-69.031,78.552,25.391
-0.161,0.021,0.91,-72.693,54.321,40.527
-0.133,0.077,0.903,-73.242,36.926,45.044
-0.083,0.103,0.886,-71.35,27.405,40.527
-0.031,0.126,0.868,-69.336,23.376,32.288
-0.002,0.161,0.846,-63.477,23.01,24.17
0.017,0.218,0.818,-53.345,24.597,15.625
0.038,0.292,0.799,-43.823,27.649,6.348
0.072,0.372,0.776,-37.048,30.029,-1.465
0.09,0.439,0.758,-32.898,29.358,-6.287
0.1,0.489,0.742,-30.823,26.855,-7.446
0.129,0.534,0.742,-31.555,23.865,-4.578
0.165,0.577,0.75,-34.424,19.653,0.61
0.189,0.609,0.753,-35.339,14.771,5.676
0.223,0.642,0.748,-34.912,10.986,7.996
0.25,0.641,0.727,-33.752,9.155,6.897
0.283,0.632,0.713,-32.104,9.705,4.333
0.324,0.632,0.7,-31.25,11.23,1.77
0.347,0.638,0.673,-30.029,12.329,0.671
0.337,0.651,0.653,-29.48,14.16,2.563
0.309,0.68,0.636,-30.64,17.944,5.981
0.279,0.694,0.603,-31.799,22.705,7.141
0.274,0.705,0.564,-32.715,26.062,5.127
0.27,0.699,0.526,-32.776,26.733,1.953
0.272,0.693,0.482,-32.837,25.269,-1.099
0.289,0.685,0.438,-33.63,22.583,-2.747
0.314,0.692,0.405,-33.813,19.775,-1.648
0.321,0.695,0.391,-32.837,17.822,1.587
0.33,0.7,0.376,-30.334,17.822,4.089
0.348,0.72,0.383,-28.076,19.958,5.127
0.359,0.758,0.391,-25.391,22.461,5.432
0.348,0.788,0.379,-20.508,25.574,4.7
0.326,0.814,0.368,-17.517,29.358,2.686
0.304,0.824,0.344,-16.663,34.058,0.061
0.273,0.83,0.317,-16.418,37.964,-2.747
0.247,0.814,0.317,-16.174,40.71,-6.165
0.244,0.791,0.317,-15.686,41.321,-10.071
0.246,0.773,0.317,-13.855,39.49,-12.329
0.243,0.757,0.314,-11.536,35.217,-13.245
0.261,0.741,0.314,-10.437,31.189,-14.16
0.303,0.725,0.292,-7.751,26.245,-14.16
0.342,0.734,0.27,-2.991,20.142,-12.268
0.364,0.762,0.279,0.305,15.686,-9.155
0.372,0.789,0.285,1.831,15.198,-6.47
0.365,0.828,0.288,3.357,18.616,-4.944
0.36,0.867,0.293,3.418,23.865,-6.958
0.351,0.885,0.287,3.357,28.442,-12.024
0.332,0.887,0.274,3.235,32.166,-17.7
0.309,0.873,0.261,1.831,34.79,-22.217
0.302,0.844,0.243,0.244,34.851,-24.78
0.29,0.808,0.244,-1.587,31.921,-24.78
0.296,0.795,0.254,-3.113,26.428,-22.278
0.31,0.793,0.25,-3.357,19.775,-17.273
0.328,0.806,0.257,-3.784,13.306,-10.742
0.354,0.803,0.276,-5.676,9.216,-4.883
0.389,0.794,0.286,-7.446,8.179,-0.061
0.418,0.8,0.266,-7.446,8.484,4.089
0.439,0.801,0.254,-6.042,11.169,6.653
0.45,0.795,0.257,-4.7,17.578,9.888
0.443,0.825,0.263,-0.488,26.428,15.625
0.401,0.868,0.28,6.104,36.743,20.752
0.345,0.922,0.328,14.343,48.157,21.301
0.307,0.985,0.377,23.254,57.19,15.259
0.289,1.032,0.414,30.273,60.547,5.92
0.312,1.115,0.336,34.241,58.594,-0.732
0.343,1.218,0.355,46.204,52.429,-0.061
0.374,1.342,0.441,57.556,46.692,5.127
0.442,1.405,0.501,51.636,38.574,8.85
0.532,1.369,0.514,29.358,23.01,13.428
0.555,1.293,0.545,2.563,1.892,26.123
0.541,1.218,0.55,-16.235,-15.259,45.044
0.535,1.165,0.545,-30.09,-20.752,56.03
0.521,1.084,0.59,-39.978,-16.846,53.223
0.517,0.97,0.59,-44.8,-6.653,42.175
0.51,0.889,0.599,-45.288,7.446,28.442
0.499,0.809,0.581,-43.03,21.484,15.869
0.49,0.736,0.55,-40.1,31.677,6.47
0.484,0.687,0.527,-38.208,36.987,0.732
0.473,0.657,0.482,-35.583,37.842,-0.61
0.456,0.649,0.44,-33.203,35.95,1.038
0.438,0.655,0.404,-32.104,32.166,3.174
0.418,0.665,0.371,-31.921,27.649,3.601
0.388,0.667,0.343,-32.41,24.17,1.648
0.362,0.656,0.317,-33.142,23.254,-2.197
0.345,0.632,0.297,-32.288,23.56,-6.104
0.348,0.604,0.271,-29.053,23.376,-9.583
0.359,0.588,0.234,-24.292,22.644,-10.376
0.374,0.594,0.211,-20.447,20.569,-8.423
0.377,0.615,0.201,-17.09,17.395,-5.188
0.376,0.646,0.186,-12.939,14.832,-2.136
0.377,0.681,0.177,-8.606,14.038,0.305
0.373,0.712,0.183,-4.456,14.954,1.099
0.37,0.745,0.193,-0.488,15.747,1.343
0.365,0.772,0.208,4.15,15.198,1.404
0.365,0.803,0.231,7.385,13.733,1.587
0.364,0.841,0.248,9.094,11.169,2.869
0.355,0.868,0.273,8.667,8.85,4.822
0.349,0.889,0.294,5.371,8.179,6.165
0.343,0.886,0.31,0.732,7.996,6.47
0.333,0.867,0.326,-3.54,7.446,5.737
0.33,0.836,0.34,-5.676,5.798,4.211
0.326,0.803,0.339,-5.31,2.808,2.869
-0.188,-1.271,1.383,59.57,-59.753,-27.588
-0.008,-1.27,1.721,71.533,-74.158,-20.142
0.197,-1.108,2.056,82.947,-84.534,-18.311
0.399,-0.805,2.273,92.651,-95.398,-28.32
0.607,-0.444,2.372,100.647,-109.741,-52.124
0.852,-0.064,2.398,104.614,-128.662,-82.825
1.061,0.252,2.33,104.553,-141.113,-105.042
1.209,0.527,2.135,96.802,-138.733,-106.018
1.287,0.728,1.861,74.646,-119.934,-87.708
1.299,0.772,1.639,38.086,-87.646,-59.631
1.274,0.68,1.49,-1.099,-41.626,-29.236
1.177,0.553,1.403,-40.894,10.864,-3.967
0.984,0.399,1.354,-74.646,59.814,6.958
0.737,0.174,1.28,-91.37,98.572,2.319
0.492,-0.007,1.205,-96.558,124.695,-9.644
0.254,-0.137,1.126,-92.224,137.329,-20.264
0.074,-0.176,1.015,-78.308,135.437,-21.912
-0.041,-0.143,0.9,-61.829,119.995,-13.672
-0.107,-0.063,0.851,-50.415,95.215,1.892
-0.112,0.044,0.879,-45.654,66.223,19.287
-0.023,0.165,0.907,-43.762,37.598,33.569
0.067,0.276,0.907,-44.678,14.709,44.312
0.143,0.347,0.902,-48.584,0.854,51.331
0.192,0.411,0.919,-54.932,-0.793,52.979
0.212,0.476,0.943,-61.218,6.653,47.974
0.216,0.522,0.948,-63.599,18.127,36.316
0.187,0.543,0.942,-61.096,30.151,19.348
0.155,0.547,0.927,-57.007,42.053,0.854
0.147,0.551,0.908,-53.528,51.88,-14.526
0.151,0.551,0.849,-49.866,56.335,-24.658
0.177,0.544,0.778,-46.265,52.734,-27.893
0.217,0.536,0.701,-45.044,43.396,-23.56
0.273,0.544,0.624,-46.57,31.494,-13.123
0.324,0.548,0.584,-49.988,18.066,-0.061
0.357,0.547,0.58,-55.115,5.554,13.916
0.387,0.541,0.595,-59.875,-2.197,26.978
0.406,0.562,0.636,-62.5,-4.517,37.17
0.401,0.582,0.662,-60.73,-1.099,41.26
0.379,0.616,0.672,-55.847,7.263,37.292
0.36,0.644,0.639,-50.72,17.334,26.428
0.355,0.66,0.596,-45.166,27.161,12.451
0.354,0.675,0.548,-41.199,33.875,-0.183
0.369,0.675,0.468,-36.804,36.743,-9.399
0.382,0.666,0.396,-33.264,34.546,-13.916
0.39,0.66,0.35,-33.02,28.503,-11.536
0.395,0.653,0.343,-34.302,20.691,-3.113
0.405,0.664,0.365,-36.804,13.55,7.568
0.409,0.683,0.389,-38.33,9.583,16.663
0.406,0.704,0.4,-36.987,8.789,22.156
0.404,0.744,0.402,-34.973,13.123,22.644
0.376,0.779,0.384,-32.41,20.447,17.334
0.351,0.812,0.32,-29.358,28.931,6.836
0.339,0.811,0.252,-26.184,36.438,-6.287
0.357,0.806,0.171,-21.973,41.565,-18.066
0.352,0.795,0.115,-17.334,42.358,-24.719
0.353,0.799,0.084,-13.672,41.016,-25.696
0.359,0.811,0.092,-10.681,37.659,-21.79
0.368,0.837,0.116,-7.446,32.166,-15.442
0.367,0.874,0.141,-4.395,25.33,-8.301
0.357,0.93,0.176,-3.479,19.592,-3.601
0.341,0.96,0.208,-3.662,16.602,-1.221
0.333,0.986,0.229,-5.92,16.968,-1.953
0.329,0.981,0.222,-8.24,19.47,-4.7
0.332,0.967,0.216,-12.634,22.583,-9.46
0.336,0.939,0.2,-17.822,25.33,-14.404
0.349,0.909,0.183,-22.095,27.649,-17.639
0.362,0.86,0.139,-22.827,28.442,-19.592
0.379,0.819,0.103,-19.653,27.039,-20.752
0.394,0.787,0.107,-16.541,24.414,-19.897
0.416,0.77,0.124,-11.78,21.301,-16.846
0.436,0.783,0.143,-5.493,18.188,-12.329
0.453,0.813,0.155,0.366,16.785,-7.751
0.469,0.848,0.175,3.967,17.273,-4.822
0.473,0.868,0.199,5.371,19.165,-4.272
0.493,0.89,0.22,4.517,21.912,-4.883
0.504,0.898,0.222,4.395,23.621,-5.554
0.509,0.901,0.207,5.737,23.987,-5.432
0.511,0.904,0.192,7.935,24.536,-4.944
0.511,0.905,0.19,10.315,26.794,-3.784
0.499,0.908,0.178,14.282,30.579,-1.831
0.477,0.901,0.187,17.883,36.316,-1.038
0.485,0.898,0.195,21.729,42.175,-1.709
0.492,0.92,0.187,27.161,44.128,-2.991
0.501,0.976,0.109,36.072,43.335,-3.967
0.516,1.076,0.103,49.255,42.725,-5.737
0.524,1.187,0.144,61.89,42.908,-10.254
0.55,1.234,0.154,62.256,39.124,-17.883
0.578,1.227,0.125,43.213,29.48,-22.766
0.556,1.151,0.118,13.062,16.174,-13.489
0.511,1.021,0.134,-14.832,4.944,7.935
0.483,0.925,0.157,-36.743,-1.709,28.625
0.46,0.848,0.235,-52.734,-7.446,39.978
0.437,0.75,0.292,-54.321,-13.123,43.518
0.415,0.683,0.34,-45.959,-15.808,42.358
0.402,0.655,0.359,-32.654,-13.977,38.696
0.381,0.657,0.371,-18.188,-8.118,32.959
